PhraseId	SentenceId	Phrase	Sentiment
5666 	2913 	"A time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain ."	1 
5667 	2913 	"A time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain"	1 
5668 	2913 	"A time machine , a journey back to your childhood , when cares melted away in the dark theater ,"	1 
5669 	2913 	"films had the ability to mesmerize , astonish and entertain"	1 
5670 	2913 	"had the ability to mesmerize , astonish and entertain"	1 
5671 	2913 	"the ability to mesmerize , astonish and entertain"	1 
5672 	2913 	", astonish and entertain"	1 
5673 	2913 	astonish and entertain	1 
5671 	2911 	I hate the feeling of having been slimed in the name of High Art .	0 
5675 	2911 	hate the feeling of having been slimed in the name of High Art .	0 
5676 	2911 	the feeling of having been slimed in the name of High Art	0 
5677 	2915 	The catch is that they 're stuck with a script that prevents them from firing on all cylinders .	0 
5678 	2915 	stuck with a script that prevents them from firing on all cylinders	0 
5679 	2915 	firing on all cylinders	1 
5680 	2917 	", too mediocre to love ."	0 
5681 	2918 	"A movie more to be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing Muzak and a cushion of predictable narrative rhythms ."	0 
5682 	2918 	"more to be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing Muzak and a cushion of predictable narrative rhythms ."	0 
5683 	2918 	"more to be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing Muzak and a cushion of predictable narrative rhythms"	0 
5681 	2918 	"be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing Muzak and a cushion of predictable narrative rhythms"	0 
5685 	2918 	"recommended -- as visually bland as a dentist 's waiting room , complete with soothing Muzak"	0 
5686 	2918 	"recommended -- as visually bland as a dentist 's waiting room ,"	0 
5687 	2919 	Takes a fresh and absorbing look at a figure whose legacy had begun to bronze	1 
5688 	2919 	Takes a fresh and absorbing look	1 
5689 	2919 	a fresh and absorbing look	1 
5690 	2919 	fresh and absorbing	1 
5691 	2950 	a pretty good overall picture	1 
5692 	2951 	THE GUYS taps into some powerful emotions	1 
5693 	2953 	", Wendigo is a genuinely bone-chilling tale ."	1 
5691 	2953 	is a genuinely bone-chilling tale	1 
5695 	2951 	A riveting profile	1 
5696 	2955 	The movie slides downhill as soon as macho action conventions assert themselves .	0 
5697 	2955 	slides downhill as soon as macho action conventions assert themselves .	0 
5698 	2957 	jerky	0 
5699 	2958 	wearisome	0 
5700 	2960 	goes off the rails in its final 10 or 15 minutes	0 
5701 	2960 	"Wendigo , Larry Fessenden 's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films ."	1 
5702 	2960 	is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films	1 
5703 	2960 	a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films	1 
5701 	2960 	refreshingly smart and newfangled	1 
5705 	2962 	"for the most part , The Weight of Water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness ."	0 
5706 	2962 	The Weight of Water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness .	0 
5707 	2962 	comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness	0 
5708 	2962 	a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness	0 
5709 	2962 	that stalls in its lackluster gear of emotional blandness	0 
5710 	2962 	in its lackluster gear of emotional blandness	0 
5711 	2962 	its lackluster gear of emotional blandness	0 
5712 	2963 	Heartwarming and gently comic even as the film breaks your heart	1 
5713 	2963 	gently comic even as the film breaks your heart	1 
5711 	2961 	The fluid motion is astounding on any number of levels	1 
5715 	2961 	astounding on any number of levels	1 
5716 	2965 	"Despite terrific special effects and funnier gags , Harry Potter and the Chamber of Secrets finds a way to make J.K. Rowling 's marvelous series into a deadly bore ."	0 
5717 	2965 	terrific special effects and	1 
5718 	2965 	terrific special effects	1 
5719 	2965 	", Harry Potter and the Chamber of Secrets finds a way to make J.K. Rowling 's marvelous series into a deadly bore ."	0 
5720 	2965 	Harry Potter and the Chamber of Secrets finds a way to make J.K. Rowling 's marvelous series into a deadly bore .	0 
5721 	2965 	finds a way to make J.K. Rowling 's marvelous series into a deadly bore .	0 
5722 	2965 	a way to make J.K. Rowling 's marvelous series into a deadly bore	0 
5723 	2965 	way to make J.K. Rowling 's marvelous series into a deadly bore	0 
5721 	2965 	to make J.K. Rowling 's marvelous series into a deadly bore	0 
5725 	2965 	J.K. Rowling 's marvelous series	1 
5726 	2965 	marvelous series	1 
5727 	2965 	into a deadly bore	0 
5728 	2965 	a deadly bore	0 
5729 	2965 	deadly bore	0 
5730 	2966 	ingenious	1 
5731 	2967 	is a mess .	0 
5732 	2969 	the film is a hilarious adventure and I shamelessly enjoyed it .	1 
5733 	2969 	the film is a hilarious adventure	1 
5731 	2969 	is a hilarious adventure	1 
5735 	2969 	I shamelessly enjoyed it	1 
5736 	2970 	"A clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem"	0 
5737 	2970 	"A clumsily manufactured exploitation flick ,"	0 
5738 	2970 	A clumsily manufactured exploitation flick	0 
5739 	2971 	"lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving ."	1 
5710 	2971 	"taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving"	1 
5711 	2971 	"to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving"	1 
5712 	2971 	"surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving"	1 
5713 	2971 	"gorgeous , passionate , and at times uncommonly moving"	1 
5711 	2971 	"gorgeous , passionate"	1 
5715 	2971 	", and at times uncommonly moving"	1 
5716 	2972 	"Tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances"	1 
5717 	2972 	"Tsai has a well-deserved reputation as one of the cinema world 's great visual stylists ,"	1 
5718 	2972 	has a well-deserved reputation as one of the cinema world 's great visual stylists	1 
5719 	2972 	a well-deserved reputation as one of the cinema world 's great visual stylists	1 
5750 	2972 	great visual stylists	1 
5751 	2972 	"in this film , every shot enhances the excellent performances"	1 
5752 	2972 	", every shot enhances the excellent performances"	1 
5753 	2972 	every shot enhances the excellent performances	1 
5751 	2972 	enhances the excellent performances	1 
5755 	2972 	the excellent performances	1 
5756 	2972 	excellent performances	1 
5757 	2971 	is tenderly observant of his characters	1 
5758 	2975 	"the long , dishonorable history of quickie teen-pop exploitation"	0 
5759 	2975 	"the long , dishonorable history"	0 
5760 	2975 	"long , dishonorable history"	0 
5761 	2976 	There 's no energy .	0 
5762 	2977 	", Crossroads comes up shorter than Britney 's cutoffs ."	0 
5763 	2977 	Crossroads comes up shorter than Britney 's cutoffs .	0 
5761 	2977 	comes up shorter than Britney 's cutoffs	0 
5765 	2979 	Ice Age does n't have some fairly pretty pictures	0 
5766 	2979 	there 's not enough substance in the story to actually give them life	0 
5767 	2980 	admire the film 's stately nature and	1 
5768 	2980 	call it classicism or be exasperated by a noticeable lack of pace	0 
5769 	2980 	be exasperated by a noticeable lack of pace	0 
5770 	2981 	"Without resorting to camp or parody , Haynes -LRB- like Sirk , but differently -RRB- has transformed the rhetoric of Hollywood melodrama into something provocative , rich , and strange ."	1 
5771 	2981 	"has transformed the rhetoric of Hollywood melodrama into something provocative , rich , and strange ."	1 
5772 	2982 	lot to recommend Read My Lips	1 
5773 	2983 	says a lot about a filmmaker when he can be wacky without clobbering the audience over the head and still maintain a sense of urgency and suspense	1 
5771 	2986 	"A compassionate , moving portrait of an American -LRB- and an America -RRB- always reaching for something just outside his grasp ."	1 
5775 	2989 	"... post-September 11 , `` The Sum Of All Fears '' seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves ."	0 
5776 	2989 	"post-September 11 , `` The Sum Of All Fears '' seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves ."	0 
5777 	2989 	manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves	0 
5778 	2989 	with the intelligence or sincerity it unequivocally deserves	1 
5779 	2991 	the outcome of `` Intacto 's '' dangerous and seductively stylish game	1 
5780 	2992 	", then you 'll enjoy The Hot Chick ."	1 
5781 	2993 	"Ice Age wo n't drop your jaw , but it will warm your heart , and I 'm giving it a strong thumbs up"	1 
5782 	2993 	"it will warm your heart , and I 'm giving it a strong thumbs up"	1 
5783 	2993 	"it will warm your heart , and"	1 
5781 	2993 	"it will warm your heart ,"	1 
5785 	2993 	it will warm your heart	1 
5786 	2993 	I 'm giving it a strong thumbs up	1 
5787 	2993 	'm giving it a strong thumbs up	1 
5788 	2993 	giving it a strong thumbs up	1 
5789 	2993 	a strong thumbs up	1 
5790 	2991 	"Beneath the uncanny , inevitable and seemingly shrewd facade of movie-biz farce ... lies a plot cobbled together from largely flat and uncreative moments ."	0 
5791 	2991 	... lies a plot cobbled together from largely flat and uncreative moments .	0 
5792 	2991 	a plot cobbled together from largely flat and uncreative moments	0 
5793 	2991 	cobbled together from largely flat and uncreative moments	0 
5791 	2991 	from largely flat and uncreative moments	0 
5795 	2995 	"Slow , silly and unintentionally"	0 
5796 	2996 	Under a Red Bridge is a poem to the enduring strengths of women	1 
5797 	2996 	is a poem to the enduring strengths of women	1 
5798 	2996 	to the enduring strengths of women	1 
5799 	2997 	"Thanks to a small star with big heart , this family film sequel is plenty of fun for all ."	1 
5800 	2997 	", this family film sequel is plenty of fun for all ."	1 
5801 	2997 	plenty of fun for all	1 
5802 	2997 	fun for all	1 
5803 	2998 	makes the film special	1 
5801 	2998 	"is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music ."	1 
5805 	2998 	is the refreshingly unhibited enthusiasm	1 
5806 	2998 	the refreshingly unhibited enthusiasm	1 
5807 	2998 	refreshingly unhibited enthusiasm	1 
5808 	2999 	is of Brian De Palma 's addiction to the junk-calorie suspense tropes that have all but ruined his career	0 
